ID	FK_Plant_ID	Unique_Plant_Id	PlantName	OptOutPlant	CapacityOptedOutMW	HoursOperated	PlantIncludedInNERP
34036	33956	DE0754	GuD Aschaffenburg	No			No
34037	33957	DE0755	HW München-Freiham	No			No
34038	33958	DE0804	GT Darmstadt	No			No
34039	33959	DE0805	KW Westfalen D/E	No			No
34040	33960	DE0806	KW Shamrock 7	No			No
34041	33961	DE0807	GuD Hürth II	No			No
34042	33962	DE0810	KW Wilhelmshaven Nord	No			No
34043	33963	DE0811	Erdgasverdichter Baruth	No			No
34044	33964	DE0818	IKW Papier-Lachendorf	No			No
34045	33965	DE0819	GuD Alu-Stade	No			No
34046	33966	DE0839	Erdgasverdichter Bierwang	No			No
34047	33967	DE1001	IKW Raff Hemmingstedt Destillation	No			No
34048	33968	DE1002	IKW Raff Hemmingstedt Kohlenwasserstoff	No			No
34049	33969	DE1003	IKW Raff Hemmingstedt KW	No			No
34050	33970	DE1004	IKW Raff Hemmingstedt Raffination	No			No
34051	33971	DE1005	IKW Raff Holborn Reaktor	No			No
34052	33972	DE1006	IKW Raff Holborn Dampferzeuger	No			No
34053	33973	DE1007	IKW Raff Holborn Prozeß	No			No
34054	33974	DE1008	IKW Raff Shell CD	No			No
34055	33975	DE1009	IKW Raff Shell Platformer	No			No
34056	33976	DE1010	IKW Raff Shell GT	No			No
34057	33977	DE1012	IKW Köln Godorf	No			No
34058	33978	DE1013	IKW Raff Köln F3201	No			No
34059	33979	DE1014	IKW Raff Köln F1	No			No
34060	33980	DE1015	IKW Raff Köln F7101	No			No
34061	33981	DE1016	IKW Wesseling	No			No
34062	33982	DE1017	IKW Raff Wesseling CCR	No			No
34063	33983	DE1018	IKW Wesseling Feuerung	No			No
34064	33984	DE1019	IKW Wesseling Olefin	No			No
34065	33985	DE1020	IKW Raff Wesseling D500	No			No
34066	33986	DE1021	IKW Raff Gelsenkirchen	No			No
34067	33987	DE1022	IKW Raff Gelsenkirchen A7	No			No
34068	33988	DE1023	IKW Raff Gelsenkirchen A8	No			No
34069	33989	DE1024	IKW Raff Gelsenkirchen Hydrocracker	No			No
34070	33990	DE1025	IKW Raff Gelsenkirchen Olefin 3	No			No
34071	33991	DE1026	IKW Raff Gelsenkirchen Olefin IV	No			No
34072	33992	DE1030	IKW Karlsruhe-Raffinerie I	No			No
34073	33993	DE1031	IKW Karlsruhe-Raffinerie II	No			No
34074	33994	DE1033	IKW Raff Burghausen	No			No
34075	33995	DE1034	IKW Raff Kösching	No			No
34076	33996	DE1035	IKW Raff Vohburg	No			No
34077	33997	DE1036	IKW Chemie Münchsmünster	No			No
34078	33998	DE1037	IKW Raff Neustadt	No			No
34079	33999	DE1038	IKW Raff Schwedt Aromizer	No			No
34080	34000	DE1039	IKW Raff Schwedt Rohöl 1	No			No
34081	34001	DE1040	IKW Raff Schwedt Rohöl 3	No			No
34082	34002	DE1041	IKW Raff Schwedt VT3	No			No
34083	34003	DE1042	IKW Raff Schwedt Spaltanlage	No			No
34084	34004	DE1043	IKW Raff Schwedt H2B	No			No
34085	34005	DE1044	IKW Raff Schwedt Mitteldruck	No			No
34086	34006	DE1045	IKW Leuna	No			No
34087	34007	DE1048	IKW Münchsmünster	No			No
34088	34008	DE1049	IKW FA Kösching	No			No
34089	34009	DE1050	IKW Raff Hemmingstedt Weiterverarbeitung	No			No
34090	34010	DE1051	IKW Raff Emsland-1	No			No
34091	34011	DE1052	IKW Raff Emsland-2	No			No
34092	34012	DE1053	IKW Raff Emsland-3	No			No
34093	34013	DE1054	IKW Raff Emsland-4	No			No
34094	34014	DE5062	IKW Raff Gelsenkirchen Horst	No			No
34174	34094	SK0001	BUKOCEL a.s. - Energetický celok K1+ K2	No			No
34175	34095	SK0002	Bratislavská teplárenská, a. s. Výhrevňa JUH	No			No
34176	34096	SK0003	Bratislavská teplárenská, a.s. TEPLÁREŇ II - východ - K5	No			No
34177	34097	SK0004	Bratislavská teplárenská, a.s. TEPLÁREŇ II - východ - K6	No			No
34178	34098	SK0005	Bratislavská teplárenská, a.s. TEPLÁREŇ II - východ - K8+K9	No			No
34179	34099	SK0006	Bratislavská teplárenská, tepláreň 1 západ	No			No
34180	34100	SK0007	Bytkomfort , Nové Zámky	No			No
34181	34101	SK0008	Chemes, Humenné	No			No
34182	34102	SK0009	SLOVNAFT, a.s. - Tepláreň BC kotol K11-14	No			No
34183	34103	SK0010	SLOVNAFT, a.s. - Tepláreň K1-5+K7-8	No			No
34184	34104	SK0011	MATADOR a.s. Kotolňa	No			No
34185	34105	SK0012	ZSNP, a.s. Závod ENEVIA	No			No
34186	34106	SK0013	Duslo a.s. Tepláreň K5	No			No
34187	34107	SK0018	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. 2 KOMPRESOROVÁ STANICA TS NUOVO PIGNONE	No			No
34188	34108	SK0019	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. 3 KOMPRESOROVÁ STANICA TS COOPER-ROLLS (CR1)	No			No
34189	34109	SK0020	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. 4 KOMPRESOROVÁ STANICA TS COOPER-ROLLS (CR3)	No			No
34190	34110	SK0021	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. 4 KOMPRESOROVÁ STANICA TS COOPER-ROLLS (CR4)	No			No
34191	34111	SK0022	Vihorlat s.r.o. Kombinovaná výroba tepla a elektrickej energie K1+K2+K3	No			No
34192	34112	SK0023	HANDLOVSKÁ ENERGETIKA, s.r.o. Tepláreň Handlová - K1, K5-K6	No			No
34193	34113	SK0024	KVARTET, a.s. - Tepláreň	No			No
34194	34114	SK0025	Martinská teplárenská, a.s. Tepláreň K4-7	No			No
34195	34115	SK0026	Slovenská paroplynová spoločnosť, a.s. Kotol K3	No			No
34196	34116	SK0027	Mondi business paper scp, a.s. Kotol na biomasu	No			No
34197	34117	SK0028	Slovenská paroplynová spoločnosť, a.s. Paroplynové zariadenie PPZ č.1 a č.2	No			No
34198	34118	SK0029	PALMA - TUMYS a.s. Bratislava kotolňa	No			No
34199	34119	SK0031	Paroplynový cyklus a.s. paroplynový cyklus	No			No
34200	34120	SK0032	Považský cukor a.s. Tepelno-energetická centrála K1-K2	No			No
34201	34121	SK0033	SLOVENSKÉ ELEKTRÁRNE, a.s. ENO B-Bl.1,2	No			No
34202	34122	SK0034	SLOVENSKÉ ELEKTRÁRNE, a.s. ENO fluidný kotol	No			No
34203	34123	SK0035	SLOVENSKÉ ELEKTRÁRNE, a.s. ENO granulačné kotly	No			No
34204	34124	SK0036	SLOVENSKÉ ELEKTRÁRNE, a.s. EVO I - K11+K12	No			No
34205	34125	SK0037	SLOVENSKÉ ELEKTRÁRNE, a.s. EVO I - K13+K14	No			No
34206	34126	SK0038	SLOVENSKÉ ELEKTRÁRNE, a.s. EVO I - K15+K16	No			No
34207	34127	SK0039	Energobyt, s.r.o. Rimavská Sobota	No			No
34208	34128	SK0040	Slov.elektrárne,Vojany, EVO II K21-24	No			No
34209	34129	SK0041	Slov.elektrárne,Vojany, EVO II K25-26	No			No
34210	34130	SK0042	Slovenské cukrovary, a.s., Sereď kotol K1-K2 na HU-tepláreň	No			No
34211	34131	SK0043	Slovenské elektrárne, a.s., Pomocná nábehová kotolňa	No			No
34212	34132	SK0044	Leven, a.s. - Kotolňa - K2-K3	No			No
34213	34133	SK0047	Slovnaft, a.s. - P 231100 Etylénová jednotka - BA110	No			No
34214	34134	SK0048	Smurfit Kappa Štúrovo, a.s. Energetika K1+K3	No			No
34215	34135	SK0049	Smurfit Kappa Štúrovo, a.s. Energetika K4	No			No
34216	34136	SK0052	ENERGETIKA s.r.o. Pomocná výhrevňa K7+K9+K10	No			No
34217	34137	SK0053	Tepláreň Košice, a.s. TEKO - Plant 1	No			No
34218	34138	SK0054	Tepláreň Košice, a.s. TEKO - Plant 2	No			No
34219	34139	SK0055	Tepláreň Košice, a.s. TEKO - Plant 3	No			No
34220	34140	SK0056	Trnavská teplárenská, a. s. Trnavská tepláreň	No			No
34221	34141	SK0057	U. S. Steel Košice, s.r.o. DZ Energetika - kotolňa teplárne K1-5	No			No
34222	34142	SK0058	U. S. Steel Košice, s.r.o. DZ Energetika - kotolňa teplárne K6	No			No
34223	34143	SK0059	VOLKSWAGEN SLOVAKIA, a.s. Kotolňa E5	No			No
34224	34144	SK0060	Zvolenská teplárenská a.s. Tepláreň A	No			No
34225	34145	SK0061	Zvolenská teplárenská a.s. Tepláreň B	No			No
34226	34146	SK0062	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. Cooper Rolls CR-1	No			No
34227	34147	SK0063	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. Cooper Rolls, CR-2	No			No
34228	34148	SK0064	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. Nuovo Pignone	No			No
34229	34149	SK0065	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. Plynové turbíny 23-NP 1	No			No
34230	34150	SK0066	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. Plynové turbíny 23-NP 2	No			No
34231	34151	SK0067	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. Kompresorová stanica - turbína 23	No			No
34232	34152	SK0068	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. Kompresorová stanica - turbína 24	No			No
34233	34153	SK0069	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. Kompresorová stanica - turbína 25	No			No
34234	34154	SK0070	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. Kompresorová stanica - turbína 26	No			No
34235	34155	SK0071	Žilinská teplárenská, a.s. K1-K2-K5	No			No
34236	34156	SK0072	Žilinská teplárenská, a.s. K4	No			No
34237	34157	SK0074	Slovenské elektrárne, a.s. - Nábehová a rezervná kotolňa	No			No
34238	34158	SK0127	TEPLÁREŇ, a.s. Považská Bystrica Parná kotolňa	No			No
34239	34159	SK0130	Ružomberská energetická spoločnosť, a.s. OK1, OK2	No			No
34240	34160	SK0135	Považský cukor a.s., Kotolňa na zemný plyn	No			No
34241	34161	SK0153	Martinská teplárenská, a.s. Tepláreň HK1+HK2	No			No
34242	34162	SK0155	TOMA s.r.o. Centrálny tepelný zdroj	No			No
34243	34163	SK0201	Ružomberská energetická spoločnosť, a.s., ZPN kotolňa (kotol K3)	No			No
34244	34164	SK0202	DNV Energo a.s. Závodná tepláreň	No			No
34245	34165	SK0203	Duslo a.s. Tepláreň K1+K2	No			No
34246	34166	SK0205	Eastern Sugar Slovensko, a.s. TEC (tepelno-energ.centrála)	No			No
34247	34167	SK0206	ENERGETIKA s.r.o. Tepláreň	No			No
34248	34168	SK0218	MAYTEX a.s. Tepláreň	No			No
34249	34169	SK0221	Slovenské cukrovary, a.s. Tepelno energetická centrála	No			No
34250	34170	SK0224	Bratislavská teplárenská, a.s. BAT	No			No
34251	34171	SK0226	SH ENERGO, a.s. Nový energetický zdroj	No			No
34252	34172	SK0999	U. S. Steel Košice, s.r.o. DZ Energetika - kotolňa teplárne K3	No			No
34253	34173	SK0001	BUKOCEL a.s. - Energetický celok K1+ K2	No			No
34254	34174	SK0002	Bratislavská teplárenská, a. s. Výhrevňa JUH	No			No
34255	34175	SK0003	Bratislavská teplárenská, a.s. TEPLÁREŇ II - východ - K5	No			No
34256	34176	SK0004	Bratislavská teplárenská, a.s. TEPLÁREŇ II - východ - K6	No			No
34257	34177	SK0005	Bratislavská teplárenská, a.s. TEPLÁREŇ II - východ - K8+K9	No			No
34258	34178	SK0006	Bratislavská teplárenská, tepláreň 1 západ	No			No
34259	34179	SK0007	Bytkomfort , Nové Zámky	No			No
34260	34180	SK0008	Chemes, Humenné	No			No
34261	34181	SK0009	SLOVNAFT, a.s. - Tepláreň BC kotol K11-14	No			No
34262	34182	SK0010	SLOVNAFT, a.s. - Tepláreň K1-5+K7-8	No			No
34263	34183	SK0011	MATADOR a.s. Kotolňa	No			No
34264	34184	SK0012	ZSNP, a.s. Závod ENEVIA	No			No
34265	34185	SK0013	Duslo a.s. Tepláreň K5	No			No
34266	34186	SK0014	Duslo a.s. Tepláreň K6-K7	No			No
34267	34187	SK0018	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. 2 KOMPRESOROVÁ STANICA TS NUOVO PIGNONE	No			No
34268	34188	SK0019	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. 3 KOMPRESOROVÁ STANICA TS COOPER-ROLLS (CR1)	No			No
34269	34189	SK0020	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. 4 KOMPRESOROVÁ STANICA TS COOPER-ROLLS (CR3)	No			No
34270	34190	SK0021	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. 4 KOMPRESOROVÁ STANICA TS COOPER-ROLLS (CR4)	No			No
34271	34191	SK0022	Energy Snina,a.s. Kombinovaná výroba tepla a elektrickej energie K1+K2+K3	No			No
34272	34192	SK0023	HANDLOVSKÁ ENERGETIKA, s.r.o. Tepláreň Handlová - K1, K5-K6	No			No
34273	34193	SK0024	KVARTET, a.s. - Tepláreň	No			No
34274	34194	SK0025	Martinská teplárenská, a.s. Tepláreň K4-7	No			No
34275	34195	SK0026	Slovenská paroplynová spoločnosť, a.s. Kotol K3	No			No
34276	34196	SK0027	Mondi business paper scp, a.s. Kotol na biomasu	No			No
34277	34197	SK0028	Slovenská paroplynová spoločnosť, a.s. Paroplynové zariadenie PPZ č.1 a č.2	No			No
34278	34198	SK0029	PALMA - TUMYS a.s. Bratislava kotolňa	No			No
34279	34199	SK0031	Paroplynový cyklus a.s. paroplynový cyklus	No			No
34280	34200	SK0032	Považský cukor a.s. Tepelno-energetická centrála K1-K2	No			No
34281	34201	SK0033	SLOVENSKÉ ELEKTRÁRNE, a.s. ENO B-Bl.1,2	No			No
34282	34202	SK0034	SLOVENSKÉ ELEKTRÁRNE, a.s. ENO fluidný kotol	No			No
34283	34203	SK0035	SLOVENSKÉ ELEKTRÁRNE, a.s. ENO granulačné kotly	No			No
34284	34204	SK0036	SLOVENSKÉ ELEKTRÁRNE, a.s. EVO I - K11+K12	No			No
34285	34205	SK0037	SLOVENSKÉ ELEKTRÁRNE, a.s. EVO I - K13+K14	No			No
34286	34206	SK0038	SLOVENSKÉ ELEKTRÁRNE, a.s. EVO I - K15+K16	No			No
34287	34207	SK0039	Energobyt, s.r.o. Rimavská Sobota	No			No
34288	34208	SK0040	Slov.elektrárne,Vojany, EVO II K21-24	No			No
34289	34209	SK0041	Slov.elektrárne,Vojany, EVO II K25-26	No			No
34290	34210	SK0042	Slovenské cukrovary, a.s., Sereď kotol K1-K2 na HU-tepláreň	No			No
34291	34211	SK0043	Slovenské elektrárne, a.s., Pomocná nábehová kotolňa	No			No
34292	34212	SK0044	Leven, a.s. - Kotolňa - K2-K3	No			No
34293	34213	SK0047	Slovnaft, a.s. - P 231100 Etylénová jednotka - BA110	No			No
34294	34214	SK0048	Smurfit Kappa Štúrovo, a.s. Energetika K1+K3	No			No
34295	34215	SK0049	Smurfit Kappa Štúrovo, a.s. Energetika K4	No			No
34296	34216	SK0052	ENERGETIKA s.r.o. Pomocná výhrevňa K7+K9+K10	No			No
34297	34217	SK0053	Tepláreň Košice, a.s. TEKO - Plant 1	No			No
34298	34218	SK0054	Tepláreň Košice, a.s. TEKO - Plant 2	No			No
34299	34219	SK0055	Tepláreň Košice, a.s. TEKO - Plant 3	No			No
34300	34220	SK0056	Trnavská teplárenská, a. s. Trnavská tepláreň	No			No
34301	34221	SK0057	U. S. Steel Košice, s.r.o. DZ Energetika - kotolňa teplárne K1-5	No			No
34302	34222	SK0058	U. S. Steel Košice, s.r.o. DZ Energetika - kotolňa teplárne K6	No			No
34303	34223	SK0059	VOLKSWAGEN SLOVAKIA, a.s. Kotolňa E5	No			No
34304	34224	SK0060	Zvolenská teplárenská a.s. Tepláreň A	No			No
34305	34225	SK0061	Zvolenská teplárenská a.s. Tepláreň B	No			No
34306	34226	SK0062	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. Cooper Rolls CR-1	No			No
34307	34227	SK0063	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. Cooper Rolls, CR-2	No			No
34308	34228	SK0064	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. Nuovo Pignone	No			No
34309	34229	SK0065	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. Plynové turbíny 23-NP 1	No			No
34310	34230	SK0066	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. Plynové turbíny 23-NP 2	No			No
34311	34231	SK0067	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. Kompresorová stanica - turbína 23	No			No
34312	34232	SK0068	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. Kompresorová stanica - turbína 24	No			No
34313	34233	SK0069	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. Kompresorová stanica - turbína 25	No			No
34314	34234	SK0070	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. Kompresorová stanica - turbína 26	No			No
34315	34235	SK0071	Žilinská teplárenská, a.s. K1-K2-K5	No			No
34316	34236	SK0072	Žilinská teplárenská, a.s. K4	No			No
34317	34237	SK0074	Slovenské elektrárne, a.s. - Nábehová a rezervná kotolňa	No			No
34318	34238	SK0127	TEPLÁREŇ, a.s. Považská Bystrica Parná kotolňa	No			No
34319	34239	SK0130	Ružomberská energetická spoločnosť, a.s. OK1, OK2	No			No
34320	34240	SK0135	Považský cukor a.s., Kotolňa na zemný plyn	No			No
34321	34241	SK0153	Martinská teplárenská, a.s. Tepláreň HK1+HK2	No			No
34322	34242	SK0155	TOMA s.r.o. Centrálny tepelný zdroj	No			No
34323	34243	SK0201	Ružomberská energetická spoločnosť, a.s., ZPN kotolňa (kotol K3)	No			No
34324	34244	SK0202	DNV Energo a.s. Závodná tepláreň	No			No
34325	34245	SK0203	Duslo a.s. Tepláreň K1+K2	No			No
34326	34246	SK0205	Eastern Sugar Slovensko, a.s. TEC (tepelno-energ.centrála)	No			No
34327	34247	SK0218	VelveTex a.s. Tepláreň	No			No
34328	34248	SK0221	Slovenské cukrovary, a.s. Tepelno energetická centrála	No			No
34329	34249	SK0999	U. S. Steel Košice, s.r.o. DZ Energetika - kotolňa teplárne K3	No			No
34330	34250	SK0001	BUKOCEL a.s. - Energetický celok K1+ K2	No			No
34331	34251	SK0002	Bratislavská teplárenská, a. s. Výhrevňa JUH	No			No
34332	34252	SK0003	Bratislavská teplárenská, a.s. TEPLÁREŇ II - východ - K5	No			No
34333	34253	SK0004	Bratislavská teplárenská, a.s. TEPLÁREŇ II - východ - K6	No			No
34334	34254	SK0005	Bratislavská teplárenská, a.s. TEPLÁREŇ II - východ - K8+K9	No			No
34335	34255	SK0006	Bratislavská teplárenská, tepláreň 1 západ	No			No
34336	34256	SK0007	Bytkomfort , Nové Zámky	No			No
34337	34257	SK0008	Chemes, Humenné	No			No
34338	34258	SK0009	SLOVNAFT, a.s. - Tepláreň BC kotol K11-14	No			No
34339	34259	SK0010	SLOVNAFT, a.s. - Tepláreň K1-5+K7-8	No			No
34340	34260	SK0011	MATADOR a.s. Kotolňa	No			No
34341	34261	SK0012	ZSNP, a.s. Závod ENEVIA	No			No
34342	34262	SK0013	Duslo a.s. Tepláreň K5	No			No
34343	34263	SK0014	Duslo a.s. Tepláreň K6-K7	No			No
34344	34264	SK0018	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. 2 KOMPRESOROVÁ STANICA TS NUOVO PIGNONE	No			No
34345	34265	SK0019	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. 3 KOMPRESOROVÁ STANICA TS COOPER-ROLLS (CR1)	No			No
34346	34266	SK0020	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. 4 KOMPRESOROVÁ STANICA TS COOPER-ROLLS (CR3)	No			No
34347	34267	SK0021	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. 4 KOMPRESOROVÁ STANICA TS COOPER-ROLLS (CR4)	No			No
34348	34268	SK0022	Energy Snina,a.s. Kombinovaná výroba tepla a elektrickej energie K1+K2+K3	No			No
34349	34269	SK0023	HANDLOVSKÁ ENERGETIKA, s.r.o. Tepláreň Handlová - K1, K5-K6	No			No
34350	34270	SK0024	KVARTET, a.s. - Tepláreň	No			No
34351	34271	SK0025	Martinská teplárenská, a.s. Tepláreň K4-7	No			No
34352	34272	SK0026	Mondi business paper scp, a.s. Kotol K3	No			No
34353	34273	SK0027	Mondi business paper scp, a.s. Kotol na biomasu	No			No
34354	34274	SK0028	Slovenská paroplynová spoločnosť, a.s. Paroplynové zariadenie PPZ č.1 a č.2	No			No
34355	34275	SK0029	PALMA - TUMYS a.s. Bratislava kotolňa	No			No
34356	34276	SK0031	Paroplynový cyklus a.s. paroplynový cyklus	No			No
34357	34277	SK0032	Považský cukor a.s. Tepelno-energetická centrála K1-K2	No			No
34358	34278	SK0033	SLOVENSKÉ ELEKTRÁRNE, a.s. ENO B-Bl.1,2	No			No
34359	34279	SK0034	SLOVENSKÉ ELEKTRÁRNE, a.s. ENO fluidný kotol	No			No
34360	34280	SK0035	SLOVENSKÉ ELEKTRÁRNE, a.s. ENO granulačné kotly	No			No
34361	34281	SK0036	SLOVENSKÉ ELEKTRÁRNE, a.s. EVO I - K11+K12	No			No
34362	34282	SK0037	SLOVENSKÉ ELEKTRÁRNE, a.s. EVO I - K13+K14	No			No
34363	34283	SK0038	SLOVENSKÉ ELEKTRÁRNE, a.s. EVO I - K15+K16	No			No
34364	34284	SK0039	Energobyt, s.r.o. Rimavská Sobota	No			No
34365	34285	SK0040	Slov.elektrárne,Vojany, EVO II K21-24	No			No
34366	34286	SK0041	Slov.elektrárne,Vojany, EVO II K25-26	No			No
34367	34287	SK0042	Slovenské cukrovary, a.s., Sereď kotol K1-K2 na HU-tepláreň	No			No
34368	34288	SK0043	Slovenské elektrárne, a.s., Pomocná nábehová kotolňa	No			No
34369	34289	SK0044	Leven, a.s. - Kotolňa - K2-K3	No			No
34370	34290	SK0047	Slovnaft, a.s. - P 231100 Etylénová jednotka - BA110	No			No
34371	34291	SK0048	Smurfit Kappa Štúrovo, a.s. Energetika K1+K3	No			No
34372	34292	SK0049	Smurfit Kappa Štúrovo, a.s. Energetika K4	No			No
34373	34293	SK0052	ENERGETIKA s.r.o. Pomocná výhrevňa K7+K9+K10	No			No
34374	34294	SK0053	Tepláreň Košice, a.s. TEKO - Plant 1	No			No
34375	34295	SK0054	Tepláreň Košice, a.s. TEKO - Plant 2	No			No
34376	34296	SK0055	Tepláreň Košice, a.s. TEKO - Plant 3	No			No
34377	34297	SK0056	Trnavská teplárenská, a. s. Trnavská tepláreň	No			No
34378	34298	SK0057	U. S. Steel Košice, s.r.o. DZ Energetika - kotolňa teplárne K1-5	No			No
34379	34299	SK0058	U. S. Steel Košice, s.r.o. DZ Energetika - kotolňa teplárne K6	No			No
34380	34300	SK0059	VOLKSWAGEN SLOVAKIA, a.s. Kotolňa E5	No			No
34381	34301	SK0060	Zvolenská teplárenská a.s. Tepláreň A	No			No
34382	34302	SK0061	Zvolenská teplárenská a.s. Tepláreň B	No			No
34383	34303	SK0062	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. Cooper Rolls CR-1	No			No
34384	34304	SK0063	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. Cooper Rolls, CR-2	No			No
34385	34305	SK0064	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. Nuovo Pignone	No			No
34386	34306	SK0065	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. Plynové turbíny 23-NP 1	No			No
34387	34307	SK0066	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. Plynové turbíny 23-NP 2	No			No
34388	34308	SK0067	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. Kompresorová stanica - turbína 23	No			No
34389	34309	SK0068	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. Kompresorová stanica - turbína 24	No			No
34390	34310	SK0069	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. Kompresorová stanica - turbína 25	No			No
34391	34311	SK0070	SLOVENSKÝ PLYNÁRENSKÝ PRIEMYSEL, a.s. Kompresorová stanica - turbína 26	No			No
34392	34312	SK0071	Žilinská teplárenská, a.s. K1-K2-K5	No			No
34393	34313	SK0072	Žilinská teplárenská, a.s. K4	No			No
34394	34314	SK0074	Slovenské elektrárne, a.s. - Nábehová a rezervná kotolňa	No			No
34395	34315	SK0127	TEPLÁREŇ, a.s. Považská Bystrica Parná kotolňa	No			No
34396	34316	SK0130	Ružomberská energetická spoločnosť, a.s. OK1, OK2	No			No
34397	34317	SK0135	Považský cukor a.s., Kotolňa na zemný plyn	No			No
34398	34318	SK0153	Martinská teplárenská, a.s. Tepláreň HK1+HK2	No			No
34399	34319	SK0155	TOMA s.r.o. Centrálny tepelný zdroj	No			No
34400	34320	SK0201	Ružomberská energetická spoločnosť, a.s., ZPN kotolňa (kotol K3)	No			No
34401	34321	SK0202	DNV Energo a.s. Závodná tepláreň	No			No
